GSWA_sample_id,GSWA_geochron_id,analytical_spot_id,age_Ma,area,equivalent_diameter,perimeter,minor_axis_length,major_axis_length,solidity,convex_area,form_factor,roundness,compactness,aspect_ratio,minimum_Feret,maximum_Feret,U238_ppm,Th232_ppm,groupno,P2O5_pct,SiO2_pct,Zr_ppm,oscillatory_zonation,sector_zonation,homogenous_zonation
180933,180933.1,,1782,9513.08,110.06,390.18,91.08,134.98,0.96,9861.93,0.79,0.66,0.82,1.48,99.56,139.11,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,50258.96,252.97,943.05,212.51,309.94,0.96,52103.88,0.71,0.67,0.82,1.46,202.53,321.69,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,6960.38,94.14,378.3,59.86,151.41,0.95,7362.91,0.61,0.39,0.62,2.53,60.22,148.85,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,11609.57,121.58,473.54,86.51,178.38,0.96,12072.48,0.65,0.46,0.68,2.06,89.29,188.08,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,14531.26,136.02,514.9,96.77,197.63,0.97,14977.39,0.69,0.47,0.69,2.04,93.85,192.87,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,27610.06,187.49,694.33,138.43,257.71,0.98,28294.36,0.72,0.53,0.73,1.86,140.17,272.77,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,8110.94,101.62,380.74,79.27,132.88,0.95,8553.72,0.7,0.58,0.76,1.68,77.94,134.45,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,17563.63,149.54,518.46,120.89,185.7,0.98,17966.16,0.82,0.65,0.81,1.54,120.44,186.94,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,12786.97,127.6,477.94,91.21,183.32,0.97,13216.33,0.7,0.48,0.7,2.01,87.91,177.29,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,1.1,1782,21508.41,165.49,593.9,135.63,207.89,0.97,22092.07,0.77,0.63,0.8,1.53,128.43,214.41,117,146,I,0.023,77.128,129.7,1,0,0
180933,180933.1,17.1,1782,20867.72,163,601.3,155.89,175.07,0.94,22219.54,0.73,0.87,0.93,1.12,155.68,198.86,78,47,I,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,12421.34,125.76,440.71,110.87,144.3,0.96,12884.25,0.8,0.76,0.87,1.3,124.22,153.73,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,22105.49,167.77,674.23,110.98,263.96,0.96,23145.35,0.61,0.4,0.64,2.38,115.26,266.02,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,15641.56,141.12,552.05,105.93,196.85,0.93,16862.56,0.64,0.51,0.72,1.86,119.1,211.73,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,8211.57,102.25,387.07,84.34,130.34,0.93,8791.88,0.69,0.62,0.78,1.55,95.24,143.29,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,13414.24,130.69,485.23,92.85,186.21,0.97,13883.86,0.72,0.49,0.7,2.01,93.41,192.53,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,3.1,1782,10660.28,116.5,409.49,105.96,132.45,0.98,10908.51,0.8,0.77,0.88,1.25,109.46,143.96,78,114,I,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,8862.32,106.23,450.75,59.04,194.84,0.95,9318.52,0.55,0.3,0.55,3.3,58.55,185.42,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,16.1,1782,21548.66,165.64,659.46,105.18,268.95,0.97,22196.06,0.62,0.38,0.62,2.56,99.95,256.13,110,170,I,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,15316.19,139.65,556.03,86.56,229.02,0.97,15769.03,0.62,0.37,0.61,2.65,84.05,222.46,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,15960.23,142.55,558.37,98.44,210.92,0.95,16735.1,0.64,0.46,0.68,2.14,95.85,214.79,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,14494.36,135.85,522.23,85.35,217.59,0.98,14836.51,0.67,0.39,0.62,2.55,83.95,220.4,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,8496.69,104.01,424.4,62.21,176.66,0.96,8892.51,0.59,0.35,0.59,2.84,63.07,174.95,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,6728.92,92.56,379.66,53.36,162.53,0.97,6953.67,0.59,0.32,0.57,3.05,53.8,164.15,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,8110.94,101.62,467.65,52.17,203.48,0.95,8513.46,0.47,0.25,0.5,3.9,50.88,194.61,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,7715.12,99.11,416.26,60.48,167.53,0.93,8305.49,0.56,0.35,0.59,2.77,61.37,160.84,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,15728.78,141.52,550.83,100.64,206.02,0.94,16775.35,0.65,0.47,0.69,2.05,98.23,193.97,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,23.1,1782,11985.27,123.53,461.03,95.66,164.09,0.96,12458.24,0.71,0.57,0.75,1.72,96.98,173.56,139,78,I,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,12599.12,126.66,458.82,100.78,162.42,0.95,13206.27,0.75,0.61,0.78,1.61,111.72,171.28,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,20461.83,161.41,603.41,111.34,236.08,0.98,20985.12,0.71,0.47,0.68,2.12,110.64,239.32,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,12904.37,128.18,476.63,108.78,158.56,0.96,13420.95,0.71,0.65,0.81,1.46,111.94,174.23,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,16339.28,144.24,529.45,100.39,208.28,0.98,16728.39,0.73,0.48,0.69,2.07,99.72,217.63,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,15309.48,139.62,601.18,92.46,220.13,0.94,16339.28,0.53,0.4,0.63,2.38,91.9,224.14,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,9794.84,111.67,425.29,78.54,162.08,0.96,10183.96,0.68,0.47,0.69,2.06,76.13,164.6,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,18781.28,154.64,587.12,135.74,183.17,0.92,20518.86,0.68,0.71,0.84,1.35,146.52,205.14,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,8711.37,105.32,416.34,80.39,144.41,0.93,9328.58,0.63,0.53,0.73,1.8,75.9,144.27,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,7835.88,99.88,411.68,62.85,167.62,0.93,8412.83,0.58,0.36,0.6,2.67,58.92,160.56,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,6168.74,88.62,358.1,54.39,148.63,0.94,6574.62,0.6,0.36,0.6,2.73,52.93,140.25,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,8.1,1782,16976.61,147.02,615.64,89.68,250.52,0.92,18432.42,0.56,0.34,0.59,2.79,91.58,233.12,411,804,I,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,7215.31,95.85,372.54,65.85,141.91,0.95,7631.26,0.65,0.46,0.68,2.15,67.16,141.17,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,9600.29,110.56,418.78,79.76,157.22,0.95,10063.2,0.69,0.49,0.7,1.97,77.54,152.41,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,9747.88,111.41,396.54,94.54,133.05,0.96,10103.45,0.78,0.7,0.84,1.41,113.55,144.04,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,10257.75,114.28,421.31,96.15,140.59,0.95,10848.13,0.73,0.66,0.81,1.46,100.83,140.47,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,8439.67,103.66,511.15,58.92,195.54,0.9,9419.15,0.41,0.28,0.53,3.32,56.75,195.65,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,9321.87,108.94,409.41,80.63,152.25,0.95,9814.97,0.7,0.51,0.72,1.89,78.27,148.75,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,12059.06,123.91,446.82,95.35,161.94,0.97,12495.14,0.76,0.59,0.77,1.7,98.43,170.05,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,14739.23,136.99,541.04,88.87,215.26,0.97,15232.33,0.63,0.41,0.64,2.42,86.08,210.85,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,12589.06,126.61,557.54,67.05,246.24,0.96,13122.41,0.51,0.26,0.51,3.67,62.87,237.79,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,13229.75,129.79,474.61,111.08,156.82,0.96,13840.25,0.74,0.68,0.83,1.41,116.99,165.62,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,10.1,1782,29082.64,192.43,696.69,170.47,221.14,0.97,30052.06,0.75,0.76,0.87,1.3,185.78,239.99,103,163,I,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,6749.05,92.7,351.64,62.69,139.1,0.96,7040.88,0.69,0.44,0.67,2.22,61.64,136.38,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,7490.37,97.66,343.92,79.44,120.85,0.96,7835.88,0.8,0.65,0.81,1.52,84.18,122.22,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,9127.32,107.8,402.42,74.94,156.96,0.96,9479.53,0.71,0.47,0.69,2.09,75.09,158.53,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,12213.37,124.7,437.61,96.09,162.96,0.97,12542.1,0.8,0.59,0.77,1.7,93.1,165.62,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,8751.63,105.56,404.57,70.78,159.43,0.97,9030.04,0.67,0.44,0.66,2.25,69.67,159.3,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,6363.29,90.01,327.68,72.97,114.34,0.96,6661.84,0.74,0.62,0.79,1.57,71.43,114.96,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,13682.59,131.99,517.86,86.87,207.25,0.97,14135.44,0.64,0.41,0.64,2.39,87.91,209.94,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,8134.42,101.77,450.16,61.31,174.23,0.93,8714.73,0.5,0.34,0.58,2.84,62.19,168.71,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,8875.74,106.31,399.96,77.67,149.09,0.95,9298.39,0.7,0.51,0.71,1.92,79.94,146.61,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,9013.27,107.13,378.3,88.64,130.23,0.97,9335.29,0.79,0.68,0.82,1.47,89.38,132,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,9.1,1782,51567.18,256.24,928.76,234.5,287.67,0.95,54398.29,0.75,0.79,0.89,1.23,255.57,310,29,103,I,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,20589.3,161.91,596.84,118.72,222.14,0.97,21273.6,0.73,0.53,0.73,1.87,117.91,224.43,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,5125.52,80.78,314.24,63.72,106.4,0.91,5662.23,0.65,0.58,0.76,1.67,71.43,111.06,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,7859.36,100.03,368.9,71.19,143.1,0.97,8131.06,0.73,0.49,0.7,2.01,68.64,141.74,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,4904.13,79.02,280.21,74.39,85.67,0.95,5138.94,0.78,0.85,0.92,1.15,76.68,94.05,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,19636.65,158.12,641.53,95.16,268.43,0.97,20324.3,0.6,0.35,0.59,2.82,91.55,253.15,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,2.1,1782,25510.2,180.22,651.97,161.31,203.65,0.96,26469.56,0.75,0.78,0.88,1.26,179.49,214.65,65,62,I,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,11465.34,120.82,513.72,80.76,192.56,0.94,12173.11,0.55,0.39,0.63,2.38,83.02,201.67,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,12756.78,127.45,457.57,115.22,142.41,0.96,13350.51,0.77,0.8,0.89,1.24,119.13,153.2,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,14350.12,135.17,464.07,127.39,144.23,0.97,14816.38,0.84,0.88,0.94,1.13,128.21,149.79,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,12.1,1782,12049,123.86,445.88,106.2,147.51,0.96,12515.26,0.76,0.71,0.84,1.39,106.41,150.95,38,110,I,0.023,77.128,129.7,1,0,0
180933,180933.1,14.1,1782,15359.79,139.85,484.97,124.36,159.37,0.97,15862.95,0.82,0.77,0.88,1.28,132.63,170.61,26,84,I,0.023,77.128,129.7,1,0,0
180933,180933.1,13.1,1782,11659.89,121.84,436.09,93.37,164.22,0.98,11955.08,0.77,0.55,0.74,1.76,93.24,169.33,71,134,I,0.023,77.128,129.7,1,0,0
180933,180933.1,15.1,1782,12726.59,127.29,530.15,77.36,213.28,0.93,13612.15,0.57,0.36,0.6,2.76,78.28,205.89,162,139,I,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,8409.48,103.48,463.09,51.72,212.25,0.95,8845.55,0.49,0.24,0.49,4.1,50.25,197.46,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,4994.7,79.75,324.46,48.98,133.39,0.93,5383.81,0.6,0.36,0.6,2.72,49.45,125.88,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,12461.59,125.96,494.01,91.87,176.75,0.95,13159.31,0.64,0.51,0.71,1.92,89.08,172.44,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,12532.03,126.32,463.7,101.05,162.61,0.96,13072.09,0.73,0.6,0.78,1.61,97.21,167.67,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,9600.29,110.56,493.03,54.97,227.32,0.95,10076.61,0.5,0.24,0.49,4.14,53.81,213.09,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,17899.07,150.96,750.93,66.59,353.3,0.94,18952.35,0.4,0.18,0.43,5.31,64.81,322.61,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,10254.4,114.26,456.3,74.83,177.58,0.96,10717.3,0.62,0.41,0.64,2.37,82.11,181.55,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,13233.1,129.8,530.08,81.31,214.16,0.95,13900.63,0.59,0.37,0.61,2.63,77.44,200.66,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,22035.05,167.5,633.53,117.26,240.71,0.97,22759.6,0.69,0.48,0.7,2.05,124.64,245.59,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,13826.83,132.68,509.35,102.1,176.76,0.94,14772.77,0.67,0.56,0.75,1.73,103.65,185.06,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,27.1,1782,9409.09,109.45,423.44,69.85,173.94,0.97,9731.11,0.66,0.4,0.63,2.49,67.77,173.8,215,73,I,0.023,77.128,129.7,1,0,0
180933,180933.1,6.1,1782,13531.65,131.26,480.63,101.39,172.5,0.97,13977.78,0.74,0.58,0.76,1.7,100.6,181.28,222,294,I,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,8144.48,101.83,373.12,78.2,134.99,0.96,8473.21,0.74,0.57,0.75,1.73,79.79,136.38,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,18640.4,154.06,580.73,127.95,190.35,0.95,19593.04,0.69,0.65,0.81,1.49,140.4,199.71,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,13850.31,132.8,532.51,82.38,218.55,0.95,14511.13,0.61,0.37,0.61,2.65,80.59,214.11,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,10683.76,116.63,414.33,108.9,129.3,0.97,11062.81,0.78,0.81,0.9,1.19,103.09,149.47,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,15923.33,142.39,526.59,127.93,165.02,0.95,16792.12,0.72,0.74,0.86,1.29,124.92,174.95,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,9462.76,109.77,431.17,67.85,179.43,0.96,9841.81,0.64,0.37,0.61,2.64,68.27,177.67,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,6125.13,88.31,457.22,37.19,214.01,0.94,6494.12,0.37,0.17,0.41,5.75,39.48,206.9,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,17868.88,150.84,548.84,112.05,205.03,0.97,18415.65,0.75,0.54,0.74,1.83,121.56,208.28,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,8355.81,103.15,387.62,71.37,153.55,0.95,8754.98,0.7,0.45,0.67,2.15,69.6,149.71,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,9456.05,109.73,435.83,68.38,178.19,0.97,9721.05,0.63,0.38,0.62,2.61,70.2,182.68,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,12320.71,125.25,492.5,80.11,197.29,0.96,12857.41,0.64,0.4,0.63,2.46,80.27,199.94,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,19.1,1782,24101.36,175.18,684,112.68,273.13,0.97,24792.36,0.65,0.41,0.64,2.42,115.26,278.97,237,209,I,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,10177.25,113.83,397.3,96.26,136.16,0.97,10509.33,0.81,0.7,0.84,1.41,95.91,137.67,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,7.1,1782,21384.29,165.01,604.18,138.96,199.09,0.96,22279.92,0.74,0.69,0.83,1.43,145.02,214.6,64,183,I,0.023,77.128,129.7,1,0,0
180933,180933.1,5.1,1782,10324.84,114.66,501.55,60.08,225.28,0.95,10895.09,0.52,0.26,0.51,3.75,58.24,209.79,258,529,I,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,26992.85,185.39,711.45,129.18,273.35,0.96,28103.15,0.67,0.46,0.68,2.12,124.54,274.14,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,8872.39,106.29,450.43,69.27,171.33,0.9,9818.33,0.55,0.38,0.62,2.47,69.32,160.67,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,8315.56,102.9,354.99,90.94,118.54,0.97,8590.62,0.83,0.75,0.87,1.3,90.48,123.08,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,9945.79,112.53,388.66,97.71,131.62,0.98,10187.31,0.83,0.73,0.85,1.35,101.73,136.69,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,60365.76,277.24,1094.78,227.98,354.54,0.94,64464.84,0.63,0.61,0.78,1.56,228.96,390.16,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,9905.54,112.3,488.79,61.4,212.76,0.94,10576.42,0.52,0.28,0.53,3.46,59.56,197.89,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,9549.97,110.27,471.36,62.37,200.44,0.94,10167.18,0.54,0.3,0.55,3.21,61.5,193.32,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,11012.49,118.41,457.52,108.45,136.84,0.93,11861.15,0.66,0.75,0.87,1.26,116.56,157.89,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,13209.62,129.69,484.27,107.74,160.52,0.95,13977.78,0.71,0.65,0.81,1.49,104.57,172.05,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,9908.89,112.32,475.65,66.46,195.41,0.93,10626.74,0.55,0.33,0.57,2.94,68.42,187.14,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,26.1,1782,16309.09,144.1,527.23,125.85,171.63,0.97,16882.69,0.74,0.7,0.84,1.36,126.46,181.65,50,65,I,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,5353.62,82.56,280.95,79.63,87.09,0.97,5544.82,0.85,0.9,0.95,1.09,79.06,93.6,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,11951.72,123.36,485.18,118.48,137.92,0.93,12786.97,0.64,0.8,0.89,1.16,129.51,148.94,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,4.1,1782,29984.97,195.39,694.62,186.76,207.33,0.97,30823.57,0.78,0.89,0.94,1.11,187.9,217.96,18,53,I,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,10871.61,117.65,452.63,79.55,177,0.96,11274.13,0.67,0.44,0.66,2.22,76.4,175.46,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,5923.87,86.85,318.1,65.96,115.36,0.95,6249.25,0.74,0.57,0.75,1.75,67.76,119.05,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,15748.9,141.61,483.09,137.01,146.84,0.98,16124.6,0.85,0.93,0.96,1.07,136.07,150.7,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,45096.54,239.62,985.41,148.07,395.76,0.96,46971.65,0.58,0.37,0.61,2.67,146.75,390.38,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,13169.37,129.49,475.82,125.76,137.34,0.95,13857.02,0.73,0.89,0.94,1.09,127.42,150.87,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,9409.09,109.45,435.44,70.71,173.27,0.95,9892.12,0.62,0.4,0.63,2.45,71.26,166.84,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,21166.26,164.16,642.82,116.03,234.38,0.96,21937.77,0.64,0.49,0.7,2.02,125.62,247.93,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,16010.55,142.78,509.54,117.27,177.07,0.97,16543.9,0.77,0.65,0.81,1.51,121.96,183.31,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,24946.67,178.22,717.31,167.45,202.34,0.94,26429.31,0.61,0.78,0.88,1.21,180.29,221.3,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,18120.46,151.89,595.98,98.05,240.53,0.97,18613.56,0.64,0.4,0.63,2.45,93.56,235.53,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,19613.17,158.03,555.09,156.14,161.88,0.97,20297.47,0.8,0.95,0.98,1.04,155.62,173.88,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,9667.38,110.95,431.91,71.17,175.07,0.96,10079.97,0.65,0.4,0.63,2.46,71.48,173.18,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,6752.41,92.72,342.61,83.63,106.23,0.93,7265.63,0.72,0.76,0.87,1.27,90.76,116.43,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,5531.6,83.92,341.38,69.9,107.76,0.86,6413.55,0.6,0.61,0.78,1.54,73.53,116.33,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,13357.62,130.41,460.57,128.69,134.47,0.96,13844.21,0.79,0.94,0.97,1.04,129.46,146.53,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,10069.74,113.23,478.97,65.52,199.62,0.94,10708.4,0.55,0.32,0.57,3.05,67.06,193.58,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,7788.85,99.58,378.69,80.45,127.89,0.94,8309.23,0.68,0.61,0.78,1.59,78.96,138.44,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,9410.82,109.46,440.19,65.22,187.43,0.97,9711.56,0.61,0.34,0.58,2.87,62.39,182.07,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,10144.09,113.65,405.79,91.85,142.89,0.96,10519.17,0.77,0.63,0.8,1.56,89.52,141.4,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,5257.89,81.82,306.27,60.53,112.94,0.94,5565.39,0.7,0.52,0.72,1.87,62.48,111.66,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,28.1,1782,9393.92,109.37,408.52,84.44,144.89,0.96,9823.07,0.71,0.57,0.75,1.72,86.4,152.52,395,334,I,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,18777.71,154.62,682.15,83.35,291.72,0.96,19636,0.51,0.28,0.53,3.5,83.26,282.71,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,9998.78,112.83,436.18,85.86,152.51,0.96,10468.48,0.66,0.55,0.74,1.78,81.81,148.75,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,12313.47,125.21,505.92,85.66,191.28,0.94,13060.26,0.6,0.43,0.65,2.23,90.22,197.21,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,14496.38,135.86,522.78,92.68,201,0.96,15050.55,0.67,0.46,0.68,2.17,92.9,203.11,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,6606.16,91.71,353.32,66.85,130.19,0.93,7085.99,0.66,0.5,0.7,1.95,72.38,134.04,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,10813.15,117.34,398.26,101.47,136.16,0.98,11076.72,0.86,0.74,0.86,1.34,104.78,141.91,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,8920.85,106.58,528.79,52.17,228.11,0.89,10042.71,0.4,0.22,0.47,4.37,54.72,213.17,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,9988.65,112.77,424.44,86.38,150.93,0.95,10482,0.7,0.56,0.75,1.75,84.06,151.28,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,11059.82,118.67,462.54,80.79,178.65,0.97,11445.04,0.65,0.44,0.66,2.21,82.89,179.44,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,14912.01,137.79,525.38,110.03,178.6,0.95,15692.58,0.68,0.6,0.77,1.62,105.59,186.78,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,29.1,1782,7062.34,94.83,408.92,52.04,177.21,0.95,7423.9,0.53,0.29,0.54,3.41,51.37,168.29,305,322,I,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,15280.33,139.48,529.28,112.56,176.61,0.96,15946.02,0.69,0.62,0.79,1.57,112.56,194.03,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,10390.76,115.02,495.18,68.24,197.9,0.94,11093.61,0.53,0.34,0.58,2.9,70,196.51,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,2973.62,61.53,211.68,55.14,69.86,0.95,3132.43,0.83,0.78,0.88,1.27,58.82,75.03,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,8015.25,101.02,389.49,75.89,139.54,0.93,8599.83,0.66,0.52,0.72,1.84,72.52,143.68,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,7288.74,96.33,394.4,62.76,153.85,0.94,7785.47,0.59,0.39,0.63,2.45,62.52,145.7,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,17706.53,150.15,610.37,98.47,231.3,0.96,18426.28,0.6,0.42,0.65,2.35,99.42,230.89,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,30.1,1782,7677.34,98.87,413.85,55.97,177.59,0.96,8018.63,0.56,0.31,0.56,3.17,54.26,171.06,197,332,I,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,13790.14,132.51,499.44,92.67,190.16,0.96,14347.7,0.69,0.49,0.7,2.05,96.5,194.93,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,11066.58,118.7,455.63,89.89,161.54,0.94,11782.95,0.67,0.54,0.73,1.8,92.38,163.35,,,,0.023,77.128,129.7,1,0,0
180933,180933.1,,1782,8745.13,105.52,410.89,70.39,161.34,0.95,9181.04,0.65,0.43,0.65,2.29,69.88,159.34,,,,0.023,77.128,129.7,1,0,0
